Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,GPT_Sexism_Rating,GPT_Sexism_Score,User_Rated_Sexist_Content_Reasoning
8074,call_me,I see way more men convincing their wives to vote Trump than women their husbands to go with Clinton.#unfiedfamilies,False,0.11067997,0.044612918,0.030154925,0.015967157,2.0,25.0,Maybe Sexist - needs more context
8086,benevolent,"""In order to liberate women, we need to liberate men"" #AnneHathaway MENTION4344 on Intl. #WomensDay MENTION3620
Full speech →… https://t.co/YN3gd1Lw6r",False,0.08320791,0.06522302,0.019096779,0.021056883,1.0,0.0,Not a direct statement of sexist opinion
8088,hostile,MENTION3623 I know...Julianne M's pudgy little sister is severely overvaluing herself here...,False,0.37340668,0.020882076,0.37279442,0.10240069,3.0,75.0,Not a direct statement of sexist opinion
8089,call_me,girls just shouldn't curse.,True,0.37340668,0.27991617,0.18107465,0.36230123,3.0,70.0,Behaviorial Expectations
8090,hostile,MENTION1368 MENTION996 jealous cause they are inferior #jokes,False,0.43475235,0.26325142,0.36798462,0.26735115,3.0,75.0,Not a direct statement of sexist opinion
8105,benevolent,Women of substance know how to multiply and give it back to the men! They don't hide behind their gender and shed t… https://t.co/VJT7gWE6bB,True,0.24282593,0.27510223,0.07555214,0.08096472,3.0,65.0,Denying inequality
8113,call_me,Hayi fuck it nyaniRT MENTION3671: Women's 7s rugby? fuck this shit.,True,0.95048624,0.3043136,0.5130944,0.9342644,3.0,70.0,Stereotypes and Comparative opinions
8115,hostile,"MENTION2662 MENTION4005 Wow.... just... wow. You hear that, ladies? You don't have to be afraid if Anita has money. http://t.co/90mBskBcwP",False,0.08953904,0.009249465,0.021546122,0.043165036,2.0,25.0,Maybe Sexist - needs more context
8122,call_me,66 minutes of #tennis for a grand slam final... that's why they don't deserve the same prize fee as men,True,0.09741997,0.042292643,0.02425329,0.015318131,3.0,75.0,Endorsement of inequality
8129,call_me,MENTION3921 MENTION936 MENTION3692 I'd hire a man over a woman for that kind of stuff anyday,True,0.25462922,0.26494437,0.06564732,0.043415543,4.0,95.0,Endorsement of inequality
8131,benevolent,"Any woman can make happiness to bloom all over them, happy women’s day!
#womensday https://t.co/EYgjLoar1V",False,0.09915545,0.057037655,0.021803947,0.029460056,1.0,0.0,Not a direct statement of sexist opinion
8133,call_me,this reeks of male creatives pitching to a room full of male clients...or just people void of cur…http://t.co/bTSxveJ7kO,False,0.2786282,0.12208464,0.1640896,0.124631,2.0,30.0,Stereotypes and Comparative opinions
8134,hostile,"We can't even fucking ride bikes now? What the shit is this? MENTION2955 I'm not sexist, but girls riding bikes just looked weird af.",True,0.89241093,0.27778897,0.44802538,0.86331284,3.0,70.0,Behaviorial Expectations
8138,call_me,the new ghostbusters movie looks awful because of the women in it #feminism #SocialJustice MENTION3332,True,0.47772613,0.48949075,0.34135336,0.25458565,3.0,70.0,Stereotypes and Comparative opinions
8145,benevolent,My greetings and best wishes to everyone on International #WomensDay. I salute the accomplishments and role of wome… https://t.co/Y6sp1iKboa,False,0.017341165,0.010581387,0.007968879,0.015659723,1.0,0.0,Not a direct statement of sexist opinion
8146,hostile,MENTION619 MENTION3440 Given that it's WaPo...laying odds...,False,0.034041706,0.004587734,0.013592913,0.015318131,1.0,0.0,Not a direct statement of sexist opinion
8149,hostile,MENTION89 Not when it just ends in rape charges...,False,0.38434127,0.028628819,0.076819435,0.21673056,3.0,75.0,Not a direct statement of sexist opinion
8156,hostile,MENTION242 Usually takes 20 to 120 minutes for RedScareBot...,False,0.025203144,0.0038292783,0.0103248935,0.016069634,1.0,0.0,Not a direct statement of sexist opinion
8161,call_me,MENTION4669 I always wondered why a woman wasn’t at the helm of a brand like that.,False,0.115658075,0.10221587,0.031146556,0.015932998,2.0,30.0,Not a direct statement of sexist opinion
8163,benevolent,"""Womens are GOD's Beautiful Creation"" - SHAH RUKH KHAN MENTION482 

#womensday https://t.co/nPR9lDsumF",False,0.07054565,0.054763943,0.02618698,0.029460056,1.0,0.0,Not a direct statement of sexist opinion
8166,benevolent,"It's a man's world, but it would be nothing without a woman or a little girl! Remember you came from a vagina Grandpa!  #adaywithoutwomen",False,0.6491204,0.3817989,0.38852,0.5013569,2.0,35.0,Not a direct statement of sexist opinion
8171,hostile,"""MENTION1108: Have you ever been threatened with rape by a woman? #QuestionsForMen""  Yes.  Many times, but ONLY by feminist women.",True,0.51980776,0.47178617,0.35505778,0.29279903,3.0,75.0,Denying inequality
8174,call_me,this could only happen to a woman! https://t.co/WN5Xfekobl,False,0.1373533,0.10221587,0.025413504,0.029186781,3.0,70.0,Maybe Sexist - needs more context
8176,hostile,.MENTION1115 Barb Sheehan NEVER says a word about being abused for 20 years.  Kills husband. Claims abuse w no proof. Walks. Fems cheer.,True,0.37751234,0.094936445,0.16875735,0.085167445,3.0,75.0,Denying inequality
8190,call_me,I find it annoying that ESPN thinks its important to notify me of a women's basketball game. Nat'l Champ game? Don't care,True,0.19219314,0.10221587,0.06302499,0.038154904,2.0,25.0,Stereotypes and Comparative opinions
8191,hostile,"I'm not sexist, but why do feminists complain about everything?? If there was a cure for cancer I think they would moan! Give it a rest!",True,0.42985553,0.44690517,0.35161978,0.2124067,3.0,70.0,Not a direct statement of sexist opinion
8199,benevolent,"A lot of females try to think like a man to avoid getting hurt/played instead of just being a woman. Take a chance ,love again.",True,0.25084448,0.28034934,0.082866095,0.04642162,2.0,30.0,Stereotypes and Comparative opinions
8202,hostile,RT MENTION2155 watching the mens slope style is way better than watching women's #notsexist #justsayin,True,0.3260917,0.2949366,0.08508729,0.16496858,3.0,70.0,Stereotypes and Comparative opinions
8219,call_me,if Hillary was president and had to meet with Putin or any other commie leaders there's 0% chance they take her seriously,False,0.17545098,0.0543092,0.07238392,0.03189224,3.0,75.0,Not a direct statement of sexist opinion
8230,call_me,men cooking anything but stuff on a grill is just weird.,True,0.14950264,0.051808115,0.053205602,0.032142747,3.0,70.0,Behaviorial Expectations
8235,hostile,RT MENTION2642 Sorry but girls will never be able to compete at the level of football that men's football has set #notsexist,True,0.4014846,0.46028158,0.24928534,0.17752954,4.0,95.0,Stereotypes and Comparative opinions
8239,benevolent,"A real man Never hurts a Women.
Be very careful when you make a woman cry b/c Allah count her tears.

#womensday",True,0.23812068,0.24150419,0.06722072,0.04141149,2.0,25.0,Behaviorial Expectations
8240,call_me,"I honestly prefer to have female friends, than male friends. G'head and i hate other ""men"" out there!",False,0.5024724,0.5135796,0.37279442,0.23857519,2.0,30.0,Stereotypes and Comparative opinions
8241,call_me,I can't help but feel blaq is using Rob and his fat a** is clearly enjoying hers. no one... https://t.co/pniAAqMLlf,False,0.57271194,0.34324843,0.5177041,0.47435758,1.0,0.0,Not a direct statement of sexist opinion
8251,benevolent,A boy only act right for a girl he really want.,False,0.1373533,0.026408968,0.024511116,0.040910475,2.0,25.0,Not a direct statement of sexist opinion
8252,call_me,my favorite color is feet.,False,0.10913446,0.027614836,0.01929015,0.039657943,1.0,0.0,Not a direct statement of sexist opinion
8262,call_me,nothing makes me want to grab a bucket more than a girl with a five o'clock mustache shadow. Wax that shit!,True,0.78711975,0.18158256,0.46923602,0.8117245,3.0,75.0,Behaviorial Expectations
8263,hostile,MENTION2010 MENTION2268 Shhh...it's funnier when they don't know... http://t.co/c8CtwSTqrY,False,0.055026773,0.005401687,0.016100928,0.03489832,1.0,0.0,Not a direct statement of sexist opinion
8266,call_me,I can't take women broadcasters on Espn serious.,True,0.3666224,0.41222036,0.19734058,0.05543986,3.0,75.0,Endorsement of inequality
8277,call_me,RT MENTION1242 the only women I can take serious when they're angry are my mom and grandma,True,0.30136615,0.27682206,0.089778624,0.096482486,3.0,70.0,Stereotypes and Comparative opinions
8278,call_me,And he sure is easy on the eyes 😍😍😍 https://t.co/cuR3mnqERy,False,0.103494145,0.0046987277,0.019032324,0.058946952,1.0,0.0,Not a direct statement of sexist opinion
8284,call_me,MENTION1552 the real competitive advantage men have in these events is their psychology under stress.,False,0.15213956,0.039972372,0.06739554,0.018734055,2.0,30.0,Not a direct statement of sexist opinion
8289,benevolent,"HUGE shoutout to all the ladies that proved they could do a ""mans job"" just as good as a man could, when everyone thought it was impossible",False,0.11316007,0.061130337,0.033239998,0.020783609,2.0,30.0,Not a direct statement of sexist opinion
8293,benevolent,"#Wordtothewise: ""The biggest coward of a man is to awaken the love of a woman without the intention of loving her.” ― Bob M",False,0.3140926,0.10221587,0.26957804,0.09518933,2.0,25.0,Not a direct statement of sexist opinion
8303,hostile,"MENTION100 Was on a Russian site once.  It was either Meninism or UVA Hoax, I think.",False,0.112746716,0.036620867,0.03665562,0.020510335,1.0,0.0,Not a direct statement of sexist opinion
8313,benevolent,The biggest coward of a man is to awaken the love of a woman without the intention of loving her.… https://t.co/oYvYjgCqSg,False,0.3140926,0.10221587,0.25404143,0.21024476,2.0,30.0,Not a direct statement of sexist opinion
8318,call_me,a man’s place is in the home https://t.co/0M4ECDpjFk,True,0.077668175,0.030175667,0.019161236,0.021535112,3.0,75.0,Behaviorial Expectations
8319,call_me,"MENTION356 I am not terrfied of woman. Outside for relationships, I treat women exacly how I… https://t.co/U3UaOHVgme",False,0.11171334,0.057492398,0.02103047,0.08128801,1.0,0.0,Not a direct statement of sexist opinion
8340,benevolent,⬇️ THESE are the true strong women UNLIKE those participating in #adaywithoutwomen I choose to honor them and know… https://t.co/oaG4ElhYx0,False,0.09828771,0.05612817,0.026960457,0.022218296,3.0,75.0,Maybe Sexist - needs more context
8345,benevolent,A world in transition needs feminine energy. Explore MENTION98 's latest blog. #BeBoldForChange MENTION272 https://t.co/Tz1qFbXUPZ,False,0.05131592,0.034816213,0.014884921,0.02344803,1.0,0.0,Not a direct statement of sexist opinion
8348,benevolent,"Be like a child with your wife but when she needs you, be like a man.""

- Umar i https://t.co/DtVknJ9dUr",True,0.05799546,0.016159095,0.025284592,0.021945024,3.0,70.0,Behaviorial Expectations
8351,call_me,if you spend more time being a gender equality activist and less time talking about being a feminist you'll get shit done,False,0.75208336,0.4911651,0.4962726,0.7466957,2.0,30.0,Not a direct statement of sexist opinion
8352,benevolent,"""A man is lucky if he is the first love of a woman. A woman is lucky if she is the last love of a man.""
#CharlesDickens",False,0.18554166,0.14875233,0.046178754,0.064458095,3.0,70.0,Not a direct statement of sexist opinion
8353,benevolent,"""Men can inspire to fight but women inspire to unite. She can bring prosperity, happiness & joy to this world.""
H.H. MENTION1020 on
#womensday",False,0.03545588,0.025806036,0.010894896,0.011150704,2.0,30.0,Not a direct statement of sexist opinion
8365,hostile,There's no real technique to the dishes being served up by these blonde bimbos on #MKR. Chuck together + hope for the best.,False,0.32971194,0.1508922,0.3388922,0.21673056,4.0,85.0,Not a direct statement of sexist opinion
8367,call_me,Interesting point of view: a man’s place is in the home....|https://t.co/wRZn22bTGP,True,0.02048268,0.006622616,0.008956885,0.012175481,3.0,65.0,Behaviorial Expectations
8368,call_me,this all female bartender cast is really bad,False,0.4850187,0.50588524,0.40189892,0.2263305,3.0,65.0,Stereotypes and Comparative opinions
8392,hostile,RT MENTION3865 I've made an observation lately.. That a lot of women really struggle with parallel parking #notsexist,True,0.23667802,0.19298288,0.05203446,0.10611444,3.0,65.0,Stereotypes and Comparative opinions
8396,benevolent,"Within her, she has the power to create, nurture & transform. Let’s pay tribute to the women who have risen for a b… https://t.co/c1carqAhHo",False,0.030859824,0.013646871,0.011578901,0.019758832,1.0,0.0,Not a direct statement of sexist opinion
8401,call_me,RT MENTION662: I love a man who does the dishes.  #JustSayin> it ain't sexist AND why shouldn't they?,False,0.115658075,0.017364962,0.023995465,0.029186781,2.0,30.0,Not a direct statement of sexist opinion
8407,call_me,'is facial hair attractive?' 'not on women',True,0.34757367,0.3817989,0.13064787,0.08581402,2.0,30.0,Behaviorial Expectations
8408,call_me,"THIS!!! “MENTION1142: I only catch males when I play pokémon, #bitchesdontcutit”",True,0.64447093,0.2816105,0.42367843,0.5365423,3.0,75.0,Endorsement of inequality
8415,call_me,And yet antique furniture... MENTION3648 Ladies...If you've been around your price goes down. u know it's true. #joke,True,0.08716487,0.0034408006,0.026444806,0.015693882,3.0,65.0,Stereotypes and Comparative opinions
8430,benevolent,Well written so your brother must have written it. Did I really hear that said to Rachel J on MENTION3001 #ThePledge #ffs #everydaysexism,False,0.17371799,0.021987455,0.032799274,0.06596114,3.0,75.0,Maybe Sexist - needs more context
8432,call_me,"MENTION1484 I've to give you credit, you didn't s people I talk to opposed to GG always try to put me in some box",False,0.15048122,0.007917541,0.043250903,0.048175167,1.0,0.0,Not a direct statement of sexist opinion
8439,call_me,RT MENTION662 I love a man who does the dishes.  #JustSayin <Need your dishes done?,False,0.04067813,0.005956655,0.013554913,0.02030538,2.0,25.0,Not a direct statement of sexist opinion
8442,benevolent,"I have a deep voice for a girl, but that's okay. It's still attractive.",True,0.13908891,0.03223813,0.026960457,0.080318145,1.0,10.0,Stereotypes and Comparative opinions
8449,benevolent,"Every man needs a woman When his life is a mess,Bcoz just like d game of Chess d Queen Protects d King.
#WomensDay 
#InternationalWomensDay",False,0.16591948,0.10221587,0.056719027,0.031641733,2.0,30.0,Not a direct statement of sexist opinion
8453,call_me,"----> RT MENTION3062: women should never be ""bored"". There's ALWAYS some shit to clean or something to be cooked.",True,0.6027529,0.2831485,0.40243408,0.6750904,4.0,85.0,Behaviorial Expectations
8461,hostile,#mkr Perhaps if the girls had spent less time looking in & kissing mirrors and more time in preparation & cooking they'd be better off.,True,0.113263406,0.016259583,0.028171662,0.033645786,3.0,75.0,Behaviorial Expectations
8463,call_me,“MENTION996: What a waste of fossil fuels to publish that tweet. MENTION3530 guys > girls” http://t.co/deRYTHNdW6,True,0.25462922,0.10221587,0.1087965,0.08775374,3.0,70.0,Endorsement of inequality
