Comment_Id,Dataset,Comment,User_Is_Sexist,Perspective_Toxicity,Perspective_Identity_Attack,Perspective_Insult,Perspective_Profanity,Perspective_Threat,Perspective_Sexually_Explicit,Sexist,GPT_Sexism_Rating,GPT_Sexism_Score,GPT_Sexism_Rating_Probability,GPT__Sexism_Score_Probability,content,majority_content
6448,call_me,“MENTION31: I'm sorry women have no place in sports announcing” especially come NFL games,True,0.38434127,0.46028158,0.191015,0.040409464,0.010032792,0.02748336,1,4.0,85.0,97.4,34.03,"[3, 3, 2, 2, 1]",2
6450,call_me,MENTION1270 MENTION1829 I feel like there's something wrong with taking joy from watching women punch each other...,False,0.4394682,0.39677486,0.16751462,0.21348765,0.49142194,0.12920977,0,2.0,30.0,62.24,59.96,"[6, 6, 1, 6, 6]",6
6462,call_me,MENTION4449 MENTION984 MENTION2734 MENTION2494 we(USA) needs a man to act like a man! Not what we got now!,True,0.18459146,0.06476828,0.076185785,0.021125201,0.008764107,0.0150981555,1,3.0,75.0,94.66,50.76,"[6, 1, 1, 1, 1]",1
6472,benevolent,"This week on #whosavedwho, the love of a woman for her #shelterpet will bring a smile to your face 😊 https://t.co/bSGYw7D7aZ",False,0.01822079,0.003903274,0.008899884,0.015215653,0.007857903,0.015687928,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
6474,call_me,"pornos are educational, every girl should watch them and take notes it'd take shit too the next level #NRLB",True,0.7105462,0.20878418,0.2838064,0.64657205,0.038911607,0.51986235,1,3.0,75.0,99.1,81.0,"[1, 6, 6, 1, 1]",1
6475,benevolent,MENTION383 He sounds like a very foolish guy who really ought to act like a man or should I say gentleman.,True,0.5885171,0.053399716,0.6370372,0.28593817,0.009540852,0.02937063,1,3.0,75.0,93.25,29.12,"[6, 1, 1, 1, 6]",1
6476,benevolent,"Where would we be, without the love of a woman. 💜",False,0.21508642,0.22261032,0.056719027,0.022901481,0.009799767,0.025478138,0,1.0,0.0,96.27,82.15,"[5, 6, 6, 6, 6]",6
6484,benevolent,"""the biggest coward of a man is to awaken the love of a woman without the intention of loving her"" -  Robert N",False,0.34757367,0.10221587,0.36798462,0.089693464,0.009100696,0.059526972,0,2.0,30.0,98.97,70.46,"[6, 6, 6, 6, 2]",6
6486,call_me,"a man should work hard enough to support you. Doesn't matter how much you make, just how hard you work. That's attractive",True,0.035220183,0.009360458,0.012376905,0.021876704,0.00780612,0.02229337,1,2.0,30.0,81.76,73.52,"[5, 6, 1, 1, 1]",1
6489,call_me,girls and football do not go.,True,0.15269235,0.10221587,0.03588435,0.022696527,0.0071717775,0.022765188,1,3.0,75.0,98.74,55.7,"[1, 1, 2, 2, 2]",2
6510,benevolent,"Covered girls are better than cover girls 
#womensday",True,0.19789438,0.12556632,0.059061307,0.047674157,0.008841781,0.09209958,1,2.0,30.0,89.33,76.85,"[5, 1, 2, 1, 1]",1
6515,call_me,girls sports are just not good,True,0.4274071,0.50125694,0.26957804,0.14402086,0.008712323,0.030432219,1,3.0,70.0,99.85,49.16,"[5, 2, 2, 3, 2]",2
6524,hostile,.MENTION2210 MENTION4298 Might need some lube.  The tip is wider than her hips...,False,0.30539915,0.010803374,0.13245803,0.16217725,0.011974656,0.3583746,0,3.0,75.0,96.26,65.78,"[2, 6, 5, 2, 5]",2
6529,benevolent,"""women are territorial about their kitchens its kinda like a man and his garage"" hey did u know its 2017",True,0.32557452,0.36598656,0.16780703,0.051932767,0.0086087575,0.03903289,1,2.0,30.0,98.59,76.12,"[2, 6, 1, 2, 1]",1
6533,benevolent,"Advice for women : Think like a man ""act"" like a women",True,0.3389984,0.37507164,0.16853803,0.07708528,0.008531082,0.0501633,1,3.0,70.0,96.27,63.91,"[1, 1, 2, 2, 6]",1
6538,call_me,"i love that. men shouldn't be dramatic, shouldn't fuss like old ladies and get emotional and moody at the drop of a dime",True,0.2786282,0.109318495,0.1711343,0.12220735,0.009463178,0.06412047,1,3.0,70.0,99.93,51.46,"[2, 1, 1, 1, 1]",1
6549,benevolent,Here's to strong women. May we know them. May we be them. May we raise them. #womensday https://t.co/rXr1qNHz36,False,0.024378212,0.012240025,0.009013886,0.017231047,0.0089712385,0.024652457,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
6550,call_me,literally all of my problems come from men,True,0.39987978,0.46028158,0.16989174,0.15459715,0.010447056,0.033263125,1,2.0,30.0,53.11,73.47,"[2, 2, 2, 2, 6]",2
6556,benevolent,"#womensday
A women
A daughter
A wife
A mother ❤ with beauty,care,love, affection, strong will, strength & sacrifice… https://t.co/RSLcAunhF0",False,0.015833238,0.0073625734,0.0073798755,0.016137952,0.007857903,0.022529278,0,2.0,30.0,99.14,78.82,"[6, 6, 6, 6, 6]",6
6561,call_me,women just cannot talk football. Jemele H knows not what she says right now.,True,0.37073207,0.40883094,0.24903896,0.052183274,0.008893564,0.03184767,1,3.0,75.0,99.84,83.12,"[2, 2, 2, 3, 1]",2
6564,hostile,RT MENTION2087 I'm not sexist... but seriously if you're female you need to be able to cook. it's in your DNA,True,0.43475235,0.43896464,0.34101152,0.24341469,0.013424582,0.31433883,1,3.0,75.0,99.94,86.99,"[2, 1, 1, 2, 1]",1
6566,call_me,"girls do not like football. 
#fact",True,0.27975297,0.30103904,0.07935401,0.037904397,0.0064597605,0.025832001,1,2.0,20.0,73.11,4.12,"[2, 2, 2, 2, 1]",2
6567,call_me,MOWING THE LAWN LOL RT MENTION2513: I don't think women should do things like take out the trash or mow the lawn lol,True,0.41910073,0.40713623,0.25800487,0.19401662,0.02682521,0.058466934,1,3.0,75.0,95.26,84.48,"[1, 1, 1, 3, 1]",1
6570,call_me,"MENTION3900 USA needs armies of strong men leaders who fight for the protection, respect, purity & rights of women.",True,0.034041706,0.021987455,0.0107048955,0.014122557,0.010887212,0.0129749775,1,2.0,30.0,98.76,71.64,"[6, 6, 3, 3, 2]",3
6571,call_me,i can't take girls serious when talk about sports,True,0.3827457,0.43256098,0.2469859,0.11230402,0.011353259,0.047866546,1,3.0,75.0,99.9,74.97,"[1, 3, 2, 1, 1]",1
6580,call_me,"""MENTION4390: Why do I let little, insignificant things annoy me? -__-"" because you're a woman. its true",True,0.4398409,0.36702603,0.3682569,0.17613389,0.012440704,0.086741954,1,4.0,85.0,11.92,58.68,"[2, 2, 2, 2, 2]",2
6591,call_me,MENTION846 MENTION2987 MENTION2494 MENTION4449 that chick was really dumb,False,0.6852916,0.10221587,0.6831271,0.39498812,0.010964886,0.06094036,0,3.0,70.0,87.91,51.18,"[6, 5, 2, 6, 2]",2
6596,call_me,woman calling #MichiganState game needs to be schooled- it's Michigan State not #Michigan and #Spartans play not #Sparty,False,0.21776234,0.17381613,0.0836065,0.025360947,0.008181547,0.011500548,0,2.0,30.0,96.69,53.23,"[6, 2, 6, 2, 6]",6
6599,call_me,I think bisexual people are the real transphobics.,False,0.5532103,0.6007182,0.41530323,0.26280963,0.010602405,0.08197963,0,2.0,25.0,75.32,28.24,"[6, 6, 6, 6, 6]",6
6603,call_me,I don't believe in women proposing to men.,True,0.37458646,0.44690517,0.16195811,0.09001675,0.008311004,0.033263125,1,3.0,75.0,73.1,52.54,"[1, 1, 1, 1, 1]",1
6604,hostile,MENTION4744 Can you explain why this is wrong? http://t.co/pTkwk45P9P,False,0.05354243,0.0074365693,0.013934915,0.036401358,0.010964886,0.04804322,0,1.0,0.0,100.0,100.0,"[6, 6, 5, 6, 5]",6
6605,call_me,MENTION974 abakobwa no kutagura écouteurs biri mubituma tudatera imbere https://t.co/QsgwrGLJnv,False,0.3375374,0.04641757,0.35677677,0.33453682,0.009644418,0.19322439,0,1.0,0.0,75.43,100.0,"[5, 5, 6, 5, 6]",5
6614,call_me,there's something odd about seeing young women panhandlers.,True,0.3127066,0.18235919,0.083359696,0.1554785,0.07016479,0.3379586,1,2.0,25.0,97.07,23.71,"[1, 3, 1, 1, 2]",1
6621,call_me,MENTION4070 see now you're gonna that's such a female thing to do assume negativity 1st I was emphasising not yelling,True,0.25462922,0.058401883,0.076185785,0.07805514,0.011249693,0.047689874,1,2.0,30.0,14.8,79.33,"[2, 1, 1, 1, 6]",1
6626,call_me,RT Keisar_: My Choice Male Version is not at all cringe unlike the previous one. #MyChoice Bich… http://t.co/UT3QXg5miU,False,0.36095104,0.10815793,0.24928534,0.4370703,0.013528148,0.1948028,0,2.0,30.0,43.78,65.5,"[5, 6, 6, 5, 6]",6
6627,call_me,girls love tetris,False,0.123468354,0.06249457,0.030926194,0.06495911,0.008194493,0.0665939,0,1.0,0.0,98.59,99.97,"[6, 6, 2, 1, 6]",6
6632,call_me,Sports should only be for men/I am so alone #sexisthaiku,True,0.43720075,0.46050715,0.18977246,0.20700185,0.04233929,0.30149096,1,4.0,90.0,99.96,46.98,"[2, 2, 2, 3, 2]",2
6634,benevolent,"#Women are made to be loved, not understood. - Oscar W

#womensday #love https://t.co/Gqq3xwU4X8",True,0.058490243,0.05089863,0.017807651,0.016137952,0.0074048014,0.030432219,1,3.0,70.0,50.0,66.38,"[6, 2, 2, 6, 2]",2
6643,hostile,"""Classy and elegant"" is one way of putting it... #mkr",False,0.02968135,0.0029968263,0.0140109155,0.0147374235,0.0076507707,0.010438959,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 5]",6
6648,hostile,"OMFG. Tarts not tart!?
GTFO
#mkr",False,0.32919475,0.014953227,0.16883044,0.39409557,0.008712323,0.13809544,0,1.0,0.0,99.99,100.0,"[6, 6, 6, 6, 5]",6
6662,benevolent,#BeAWoman > than celebrating #womensday & also don't compare yourself with others. Because you have the courage to tackle everything.,False,0.049584184,0.022590388,0.020192537,0.011902207,0.006045496,0.009495324,0,2.0,30.0,88.08,79.83,"[6, 6, 6, 6, 5]",6
6671,benevolent,"When a woman can plan her family, she can plan the rest of her life. #WomensDay #IWD2017 #Planet5050 #GlobalGoals… https://t.co/7G2cpTGvBE",False,0.049584184,0.038683333,0.013744914,0.014464149,0.008026198,0.018047014,0,1.0,0.0,100.0,99.9,"[6, 6, 6, 6, 6]",6
6673,call_me,RT MENTION4459: I think a woman on a motorcycle is kind of dumb. Especially when she has ape hangers...,True,0.68408644,0.44690517,0.6798578,0.37653163,0.035113025,0.09150428,1,3.0,75.0,98.9,34.99,"[1, 2, 2, 1, 1]",1
6681,call_me,I think it's odd when females don't have nice penmanship. It's boys who should be the ugly writers.,True,0.52139956,0.4911651,0.5130944,0.28938356,0.012854968,0.06376713,1,3.0,65.0,97.7,18.74,"[2, 1, 2, 2, 2]",2
6683,benevolent,"To all you women out there. Thank you for making us better men, our children better human beings and this world a better place. #womensday",False,0.057748068,0.04641757,0.01465692,0.02249157,0.008298059,0.01769315,0,2.0,30.0,96.27,74.35,"[6, 6, 6, 6, 6]",6
6689,call_me,"MENTION2818 Don't this reminds me of ""When yr girl says ""10 minutes"", kick off yr shoes and find a sport channel.""",False,0.22980402,0.019374741,0.03827355,0.077731855,0.114629425,0.044509757,0,2.0,25.0,95.26,25.69,"[6, 6, 5, 2, 6]",6
6690,benevolent,Respect to all the women in our lives participating in #adaywithoutwomen we need you in our lives more than you know,False,0.08795626,0.04564415,0.019934712,0.024472807,0.010214032,0.030196311,0,1.0,0.0,100.0,99.95,"[6, 6, 6, 6, 6]",6
6691,call_me,“JAN M: women's clothes DO matter!” – #news #daily #uk #MaiOnline – http://t.co/E9crvkqogq,False,0.023906821,0.010803374,0.0116169015,0.020920247,0.007857903,0.045039777,0,2.0,30.0,85.19,77.12,"[6, 6, 6, 6, 2]",6
6695,hostile,RT MENTION4649 It's always fun watching sports w a woman in the room #myaunt #notsexist,True,0.21107252,0.08087392,0.033460364,0.11911256,0.010731863,0.31862146,1,2.0,20.0,99.14,4.4,"[6, 2, 2, 5, 2]",2
6697,hostile,"Call me sexist, but I really don't like female country singers",True,0.4475325,0.5124616,0.2659317,0.22562476,0.009929225,0.19697984,1,2.0,25.0,90.46,36.16,"[2, 2, 2, 2, 3]",2
6702,benevolent,"~We all came from the same place, a woman~ #adaywithoutwomen",False,0.30527395,0.37730414,0.08410009,0.07643871,0.02613456,0.04910326,0,1.0,0.0,99.97,99.99,"[6, 6, 6, 6, 6]",6
6708,call_me,"if there's a tv room and you know it's gon be dudes back here tryna watch ESPN, why you come back here talkin?! Leave.",True,0.102626406,0.0061416444,0.029934563,0.021876704,0.00948907,0.008492713,1,3.0,75.0,97.35,50.14,"[1, 1, 5, 5, 6]",1
6718,benevolent,"Glory, the good of society, love of a woman, the Fatherland itself—how
important these pictures appeared to me, with what profound meaning",False,0.032156147,0.014249804,0.010818896,0.017094411,0.0075083673,0.021231782,0,1.0,0.0,95.26,99.97,"[6, 6, 6, 6, 6]",6
6721,hostile,I get #nervous when I see a #woman driving. I get EXTRA nervous when I see a woman driving a speeding ambulance ... #NotSexist,True,0.3140926,0.28883415,0.077136256,0.098067984,0.029933142,0.19519863,1,3.0,75.0,97.7,82.65,"[2, 1, 2, 2, 2]",2
6724,hostile,RT MENTION1251 It really pisses me off when anime girls don't have big boobs #NotSexist,True,0.718943,0.2803029,0.26957804,0.6069483,0.01698343,0.80441105,1,3.0,70.0,81.76,55.75,"[2, 2, 2, 2, 2]",2
6728,call_me,U can I never passed out in my life. I always thought that was a female trait lol,True,0.2763787,0.24150419,0.09416737,0.12727508,0.008453408,0.05882028,1,2.0,30.0,95.26,65.89,"[2, 2, 5, 2, 2]",2
6737,call_me,Asian women... Indian women.. Neither can drive. my Harley says otherwise,True,0.4850187,0.57150364,0.36798462,0.10240069,0.013269233,0.046453163,1,3.0,75.0,98.18,61.29,"[2, 2, 2, 3, 2]",2
6740,call_me,Girls live longer than boys & have superior language skills. we should celebrate our differences not hide em MENTION260,True,0.27236435,0.28034934,0.089778624,0.0741757,0.008401625,0.061293703,1,2.0,30.0,99.72,77.95,"[6, 2, 6, 2, 2]",2
6741,call_me,MENTION905 And possibly a child in vehicle. this sort of info makes me wonder if it was a horrible misunderstanding.,False,0.08637348,0.002848835,0.029714199,0.01627459,0.008272167,0.004806639,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
6748,hostile,RT MENTION1444 FYI the ones on my timeline know nothing about football #notsexist,False,0.2412222,0.055218685,0.046764325,0.11477985,0.012647836,0.23102717,0,1.0,0.0,98.2,99.99,"[5, 6, 5, 6, 2]",5
6750,call_me,I've never found a girl that gets stupid to be respectable. If you're a woman you always have your shit together. Period.,True,0.83334327,0.44690517,0.6370372,0.83974665,0.009877442,0.33674917,1,3.0,70.0,89.33,54.39,"[1, 1, 1, 1, 2]",1
6752,benevolent,random guy at dollar general: 'you're working on 6 ft tall ma'am you know that?' what no actually I didn't dang that's tall for a girl wow,True,0.28674445,0.049761772,0.075868964,0.2337357,0.0116639575,0.27394444,1,2.0,30.0,93.99,75.61,"[6, 6, 2, 2, 1]",2
6761,hostile,"Wow RT MENTION4710 yip. I'm not sexist, but I'd like to throttle that woman",False,0.52007306,0.36733335,0.26957804,0.33453682,0.5195707,0.4138546,0,3.0,75.0,50.0,82.59,"[5, 3, 5, 5, 6]",5
6764,hostile,"MENTION454 MENTION953 MENTION3314 ""women r just as strong as men we r all equal wait men r stronger dont hit women we r weak""",False,0.28312725,0.2816105,0.0820023,0.0816113,0.060766358,0.05422678,0,3.0,75.0,97.14,27.31,"[4, 2, 6, 6, 6]",6
6767,call_me,nothing says good morning like Hard House and Cocaine.,False,0.28087774,0.016460562,0.15982662,0.066963166,0.012854968,0.030904036,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
6769,call_me,“MENTION3192: I don't think women should drive. Or vote. Or be educated.  #YoHadToGamble”,True,0.47886392,0.5689151,0.36798462,0.13432594,0.06238277,0.056346856,1,4.0,95.0,100.0,79.25,"[1, 3, 3, 1, 3]",3
6774,call_me,I only catch male Pokémon.,False,0.058737632,0.028016793,0.018129934,0.025360947,0.008181547,0.023590868,0,1.0,0.0,99.59,99.99,"[2, 5, 5, 5, 5]",5
6777,hostile,MENTION556 MENTION2970 why do women play best of 3 and men best of 5 in tennis. it is not sexist but in most sports women are not as good as men,True,0.4014846,0.46028158,0.2659317,0.13256322,0.010887212,0.1703641,1,3.0,75.0,96.69,64.27,"[2, 2, 1, 3, 1]",1
6782,call_me,MENTION3303 Yup. Just my preference. the woman should not be making 2x as her partner.,True,0.27975297,0.15731181,0.06354945,0.12903778,0.008556974,0.34261686,1,3.0,75.0,99.8,74.89,"[3, 3, 3, 3, 3]",3
6784,benevolent,"Women Is Symbol Of Power ✨
God's Finest & Beautiful Creation!..
Without Whom No Creation Is Possible!
Happy… https://t.co/IFxIegXgER",False,0.10089093,0.07094744,0.02657372,0.02392626,0.008789998,0.025124274,0,1.0,0.0,97.07,80.94,"[6, 6, 5, 6, 6]",6
6787,benevolent,I just noticed im really tall for a girl holy shit,False,0.7252971,0.09824528,0.36365277,0.8086746,0.011042561,0.32888785,0,1.0,0.0,96.27,99.32,"[6, 6, 2, 6, 6]",6
6797,call_me,I think guys are funnier than girls probably 75% of the time,True,0.34757367,0.36942887,0.19734058,0.10425757,0.007935578,0.06412047,1,2.0,25.0,56.22,14.77,"[2, 2, 2, 2, 2]",2
6798,benevolent,"Do guys still hold the door open for a girl, or walk up to the door to meet her parents anymore or is that a thing of the past??",False,0.08637348,0.017465452,0.01838776,0.02119352,0.010680079,0.04132964,0,2.0,20.0,99.83,0.85,"[1, 6, 6, 6, 1]",6
6802,hostile,MENTION1314 i understand especially when it comes to self defense. Im not sexist but there's some things that were meant just for men,True,0.15711457,0.08749158,0.027841117,0.06145202,0.011379151,0.153328,1,2.0,30.0,77.73,82.14,"[3, 2, 3, 1, 3]",3
6805,call_me,"I find it so hilarious when a guy posts a selfie, idk",True,0.04711028,0.009249465,0.016024929,0.02474608,0.009592636,0.023237005,1,1.0,0.0,99.14,98.48,"[1, 2, 6, 2, 2]",2
6807,call_me,RT MENTION4556 i hate to hear girls argue bout sports,True,0.39842087,0.39870077,0.19734058,0.2188925,0.0130621,0.045039777,1,3.0,70.0,85.19,61.68,"[1, 1, 1, 2, 2]",1
6821,hostile,No need to apologize; no one cares about your opinion MENTION681 I'm not sexist but women don't belong in the infantry. Sorry.,True,0.45761138,0.46028158,0.37279442,0.14842765,0.0138755,0.15840553,1,3.0,75.0,90.46,94.83,"[3, 1, 1, 1, 1]",1
6826,call_me,Most girls who try and be funny make me cringe so hard. most girls have the worst sense of humor.,True,0.38434127,0.38208112,0.26957804,0.18294942,0.010576514,0.10043365,1,3.0,75.0,99.81,84.59,"[1, 2, 2, 2, 2]",2
6827,call_me,"I REALLY H8 seeing calm, reasonable, patient guys who keep bending over bkwards for ungrateful obnoxious chicks",False,0.45243698,0.1714862,0.35161978,0.3351773,0.13853464,0.3743851,0,3.0,70.0,99.8,34.25,"[1, 2, 6, 5, 6]",6
6829,benevolent,Everybody knows that every girl should only want to marry a (sane) man as good as her (sane) father. Nobody can top a girl's (sane) dad.,False,0.123468354,0.094936445,0.031256735,0.025360947,0.0072235605,0.036801755,0,3.0,70.0,99.85,24.33,"[6, 6, 1, 6, 6]",6
6830,call_me,i find it well weird when girls listen to grime,True,0.21776234,0.16587129,0.055547886,0.07482228,0.008414571,0.06376713,1,2.0,25.0,99.78,36.22,"[6, 1, 3, 2, 5]",1
6835,benevolent,MENTION1222 account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,False,0.040925518,0.0034038029,0.0154929245,0.014088398,0.008155655,0.005042548,0,1.0,0.0,100.0,100.0,"[6, 6, 6, 6, 6]",6
6838,hostile,MENTION988 MENTION273 I was really hoping Crazy Bambi scored the Butcher Sluts a strategic 10 #mkr,False,0.5566829,0.10221587,0.46625584,0.50818664,0.091630474,0.3743851,0,1.0,0.0,100.0,100.0,"[2, 6, 5, 5, 6]",5
6840,hostile,"I'm not sexist, but letting the red ranger be female in PRSS is just, not right. The red ranger is always a guy, no exceptions.",True,0.24763705,0.18235919,0.08434689,0.05393682,0.0077672824,0.12286287,1,3.0,75.0,93.24,41.89,"[2, 3, 3, 2, 1]",2
6844,benevolent,Look like a girl. Act like a lady. Think like a man. Work LIKE A BOSS #workinghard… https://t.co/BREo4lzWpG,True,0.17718399,0.06704199,0.06826523,0.08613731,0.008531082,0.09448074,1,3.0,70.0,99.83,28.96,"[1, 1, 2, 2, 6]",1
6848,hostile,"I said ""we got raped"" in a video today and the white knights came out in force. Guess it is time to dust off the ban hammer and get to work.",False,0.50759226,0.3819294,0.2817503,0.36230123,0.3993542,0.46473637,0,4.0,85.0,43.78,73.78,"[6, 6, 6, 6, 5]",6
